Date,Open,High,Low,Close,Adj Close,Volume
2018-12-04,61.860001,63.560001,61.240002,62.080002,62.080002,35475
2018-12-06,61.700001,61.959999,58.389999,60.060001,60.060001,60772
2018-12-07,60.310001,63.709999,59.099998,61.669998,61.669998,59861
2018-12-09,null,null,null,null,null,null
2018-12-10,61.450001,62.310001,59.560001,59.970001,59.970001,34114
2018-12-11,59.889999,61.090000,59.619999,60.200001,60.200001,31823
2018-12-12,60.509998,61.419998,59.990002,60.150002,60.150002,31651
2018-12-13,60.310001,62.020000,59.340000,61.450001,61.450001,29600
2018-12-14,61.660000,61.750000,59.919998,60.279999,60.279999,24871
2018-12-16,null,null,null,null,null,null
2018-12-17,60.369999,61.189999,58.630001,59.610001,59.610001,32165
2018-12-18,58.810001,59.220001,55.669998,56.259998,56.259998,41690
2018-12-19,56.209999,58.099998,56.029999,57.240002,57.240002,47399
2018-12-20,56.549999,56.740002,54.279999,54.349998,54.349998,40553
2018-12-21,54.820000,55.299999,52.810001,53.820000,53.820000,40930
2018-12-23,null,null,null,null,null,null
2018-12-24,null,null,null,null,null,null
2018-12-26,null,null,null,null,null,null
2018-12-27,54.919998,54.919998,51.990002,52.160000,52.160000,8946
2018-12-28,53.029999,53.509998,51.630001,52.200001,52.200001,1332
2018-12-30,null,null,null,null,null,null
2018-12-31,null,null,null,null,null,null
2019-01-02,null,null,null,null,null,null
2019-01-03,54.770000,56.290001,53.930000,55.950001,55.950001,36535
2019-01-04,55.580002,58.299999,55.360001,57.060001,57.060001,42426
2019-01-06,null,null,null,null,null,null
2019-01-07,57.369999,58.919998,57.279999,57.330002,57.330002,41677
2019-01-08,57.630001,58.860001,57.110001,58.720001,58.720001,34135
2019-01-09,58.650002,61.680000,58.619999,61.439999,61.439999,38989
2019-01-10,61.330002,61.900002,60.450001,61.680000,61.680000,31333
2019-01-11,61.250000,62.470001,60.080002,60.480000,60.480000,31369
2019-01-13,null,null,null,null,null,null
