Date,Open,High,Low,Close,Adj Close,Volume
2000-09-01,93.480003,93.480003,93.474998,93.474998,93.474998,466
2000-09-03,null,null,null,null,null,null
2000-09-04,null,null,null,null,null,null
2000-09-05,93.474998,93.474998,93.474998,93.474998,93.474998,100
2000-09-06,60.709000,60.709000,60.709000,93.474998,93.474998,205
2000-09-07,93.474998,93.474998,93.474998,93.474998,93.474998,205
2000-09-08,93.464996,93.474998,93.464996,93.474998,93.474998,205
2000-09-10,null,null,null,null,null,null
2000-09-11,93.464996,93.474998,93.464996,93.474998,93.474998,205
2000-09-12,93.464996,93.474998,93.464996,93.474998,93.474998,205
2000-09-13,93.464996,93.474998,93.464996,93.474998,93.474998,205
2000-09-14,93.464996,93.474998,93.464996,93.474998,93.474998,205
2000-09-15,93.464996,93.474998,93.464996,93.474998,93.474998,205
2000-09-17,null,null,null,null,null,null
2000-09-18,93.464996,93.474998,93.464996,93.474998,93.474998,100
2000-09-19,93.480003,93.480003,93.480003,93.480003,93.480003,100
2000-09-20,93.480003,93.480003,93.480003,93.480003,93.480003,100
2000-09-21,93.480003,93.480003,93.480003,93.485001,93.485001,100
2000-09-22,93.480003,93.480003,93.480003,93.480003,93.480003,100
2000-09-24,null,null,null,null,null,null
2000-09-25,93.480003,93.480003,93.480003,93.480003,93.480003,100
2000-09-26,93.480003,93.480003,93.480003,93.480003,93.480003,100
2000-09-27,93.480003,93.480003,93.480003,93.480003,93.480003,100
2000-09-28,93.480003,93.480003,93.480003,93.480003,93.480003,100
2000-09-29,93.480003,93.480003,93.480003,93.480003,93.480003,100
2000-10-01,null,null,null,null,null,null
2000-10-02,93.510002,93.510002,93.510002,93.504997,93.504997,104
2000-10-03,93.504997,93.504997,93.504997,93.504997,93.504997,50
2000-10-04,93.504997,93.504997,93.504997,93.504997,93.504997,50
2000-10-05,93.504997,93.504997,93.504997,93.504997,93.504997,20
2000-10-06,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-08,null,null,null,null,null,null
2000-10-09,93.500000,93.500000,93.500000,93.504997,93.504997,20
2000-10-10,93.500000,93.500000,93.500000,93.504997,93.504997,20
2000-10-11,93.500000,93.500000,93.500000,93.504997,93.504997,20
2000-10-12,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-13,null,null,null,null,null,null
2000-10-15,null,null,null,null,null,null
2000-10-16,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-17,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-18,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-19,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-20,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-22,null,null,null,null,null,null
2000-10-23,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-24,93.500000,93.500000,93.500000,93.500000,93.500000,20
2000-10-25,93.500000,93.500000,93.500000,93.495003,93.495003,20
2000-10-26,93.500000,93.500000,93.500000,93.495003,93.495003,20
2000-10-27,93.500000,93.500000,93.500000,93.495003,93.495003,20
2000-10-29,null,null,null,null,null,null
2000-10-30,93.500000,93.500000,93.500000,93.495003,93.495003,15
2000-10-31,null,null,null,null,null,null
2000-11-01,93.489998,93.489998,93.489998,93.489998,93.489998,15
2000-11-02,93.489998,93.489998,93.489998,93.489998,93.489998,15
2000-11-03,93.489998,93.489998,93.489998,93.489998,93.489998,15
2000-11-05,null,null,null,null,null,null
2000-11-06,93.489998,93.489998,93.489998,93.489998,93.489998,15
2000-11-07,93.489998,93.489998,93.489998,93.489998,93.489998,15
2000-11-08,93.489998,93.489998,93.489998,93.485001,93.485001,15
2000-11-09,93.489998,93.489998,93.489998,93.485001,93.485001,15
2000-11-10,null,null,null,null,null,null
2000-11-12,null,null,null,null,null,null
2000-11-13,93.489998,93.489998,93.489998,93.485001,93.485001,15
2000-11-14,93.489998,93.489998,93.489998,93.485001,93.485001,150
2000-11-15,93.485001,93.485001,93.485001,93.485001,93.485001,110
2000-11-16,93.485001,93.485001,93.485001,93.485001,93.485001,110
2000-11-17,93.485001,93.485001,93.485001,93.480003,93.480003,110
2000-11-19,null,null,null,null,null,null
2000-11-20,93.485001,93.485001,93.485001,93.480003,93.480003,110
2000-11-21,93.485001,60.714001,60.714001,93.480003,93.480003,110
2000-11-22,93.485001,60.714001,60.714001,93.480003,93.480003,110
2000-11-23,null,null,null,null,null,null
2000-11-24,93.485001,60.714001,60.714001,93.480003,93.480003,110
2000-11-26,null,null,null,null,null,null
2000-11-27,93.485001,60.714001,60.714001,93.480003,93.480003,110
2000-11-28,93.485001,60.714001,60.714001,93.480003,93.480003,110
2000-11-29,null,null,null,null,null,null
2000-11-30,93.485001,60.719002,60.719002,93.485001,93.485001,121
2000-12-01,93.535004,93.535004,60.764000,93.529999,93.529999,92
2000-12-03,null,null,null,null,null,null
2000-12-04,93.535004,93.535004,60.764000,93.529999,93.529999,92
2000-12-05,93.535004,93.535004,60.764000,93.529999,93.529999,92
