Date,Open,High,Low,Close,Adj Close,Volume
2000-09-18,93.209999,93.214996,93.214996,93.214996,93.214996,0
2000-09-19,93.209999,93.237000,93.237000,93.237000,93.237000,0
2000-09-20,93.209999,93.235001,93.230003,93.235001,93.235001,0
2000-09-21,93.209999,93.224998,93.224998,93.224998,93.224998,0
2000-09-22,93.232002,93.232002,93.230003,93.232002,93.232002,0
2000-09-24,null,null,null,null,null,null
2000-09-25,93.232002,93.232002,93.214996,93.222000,93.222000,0
2000-09-26,93.209999,93.209999,93.209999,93.209999,93.209999,0
2000-09-27,93.195000,93.195000,93.195000,93.195000,93.195000,0
2000-09-28,93.184998,93.202003,93.184998,93.195000,93.195000,0
2000-09-29,93.209999,93.209999,93.209999,93.209999,93.209999,0
2000-10-01,null,null,null,null,null,null
2000-10-02,93.209999,93.209999,93.209999,93.214996,93.214996,0
2000-10-03,93.209999,93.220001,93.220001,93.220001,93.220001,0
2000-10-04,93.209999,93.211998,93.211998,93.211998,93.211998,0
2000-10-05,93.211998,93.214996,93.211998,93.211998,93.211998,0
2000-10-06,93.211998,93.211998,93.205002,93.211998,93.211998,0
2000-10-08,null,null,null,null,null,null
2000-10-09,93.211998,93.205002,93.205002,93.205002,93.205002,0
2000-10-10,93.211998,93.205002,93.205002,93.205002,93.205002,0
2000-10-11,93.235001,93.239998,93.230003,93.230003,93.230003,0
2000-10-12,93.235001,93.250000,93.250000,93.250000,93.250000,0
2000-10-13,93.279999,93.279999,93.279999,93.279999,93.279999,0
2000-10-15,null,null,null,null,null,null
2000-10-16,93.269997,93.269997,93.269997,93.269997,93.269997,0
2000-10-17,null,null,null,null,null,null
2000-10-18,93.279999,93.285004,93.279999,93.285004,93.285004,0
2000-10-19,null,null,null,null,null,null
2000-10-20,93.285004,93.285004,93.285004,93.285004,93.285004,0
2000-10-22,null,null,null,null,null,null
2000-10-23,93.285004,93.285004,93.285004,93.287003,93.287003,0
2000-10-24,93.285004,93.290001,93.285004,93.290001,93.290001,0
2000-10-25,93.235001,93.279999,93.279999,93.279999,93.279999,0
2000-10-26,93.269997,93.269997,93.266998,93.269997,93.269997,0
2000-10-27,93.260002,93.260002,93.260002,93.260002,93.260002,977
2000-10-29,null,null,null,null,null,null
2000-10-30,93.430000,93.430000,93.430000,93.430000,93.430000,534
2000-10-31,93.430000,93.430000,93.430000,93.430000,93.430000,900
2000-11-01,93.430000,93.430000,93.430000,93.430000,93.430000,376
2000-11-02,93.430000,93.440002,93.440002,93.440002,93.440002,574
2000-11-03,93.430000,93.445000,93.445000,93.445000,93.445000,336
2000-11-05,null,null,null,null,null,null
2000-11-06,93.410004,93.440002,93.440002,93.440002,93.440002,258
2000-11-07,93.430000,93.394997,93.394997,93.394997,93.394997,523
2000-11-08,93.430000,93.394997,93.389999,93.394997,93.394997,776
2000-11-09,93.389999,93.389999,93.389999,93.385002,93.385002,996
2000-11-10,93.389999,93.410004,93.410004,93.410004,93.410004,1462
2000-11-12,null,null,null,null,null,null
2000-11-13,93.389999,93.425003,93.419998,93.419998,93.419998,53
2000-11-14,93.389999,93.425003,93.425003,93.425003,93.425003,1141
2000-11-15,93.389999,93.410004,93.410004,93.410004,93.410004,542
2000-11-16,93.389999,93.404999,93.404999,93.404999,93.404999,902
2000-11-17,93.389999,93.415001,93.415001,93.415001,93.415001,296
2000-11-19,null,null,null,null,null,null
2000-11-20,93.389999,93.404999,93.404999,93.404999,93.404999,179
2000-11-21,93.389999,93.415001,93.415001,93.415001,93.415001,629
2000-11-22,93.419998,93.419998,93.419998,93.419998,93.419998,117
2000-11-23,null,null,null,null,null,null
2000-11-24,93.419998,93.425003,93.415001,93.425003,93.425003,1509
2000-11-26,null,null,null,null,null,null
2000-11-27,93.419998,93.425003,93.404999,93.425003,93.425003,2125
2000-11-28,93.419998,93.410004,93.410004,93.410004,93.410004,1910
2000-11-29,93.419998,93.425003,93.425003,93.425003,93.425003,5765
2000-11-30,93.419998,93.455002,93.455002,93.455002,93.455002,1120
2000-12-01,93.419998,93.514999,93.489998,93.514999,93.514999,2147
2000-12-03,null,null,null,null,null,null
2000-12-04,93.419998,93.500000,93.500000,93.500000,93.500000,560
2000-12-05,93.455002,93.605003,93.605003,93.605003,93.605003,1888
2000-12-06,93.419998,93.580002,93.574997,93.574997,93.574997,2295
2000-12-07,93.419998,93.620003,93.599998,93.620003,93.620003,2635
2000-12-08,93.419998,93.614998,93.614998,93.614998,93.614998,1866
2000-12-10,null,null,null,null,null,null
2000-12-11,93.595001,93.595001,93.580002,93.595001,93.595001,1017
2000-12-12,93.595001,93.580002,93.570000,93.580002,93.580002,2099
2000-12-13,93.595001,93.620003,93.584999,93.584999,93.584999,4765
2000-12-14,93.595001,93.635002,93.620003,93.620003,93.620003,5378
2000-12-15,93.654999,93.654999,93.654999,93.650002,93.650002,19523
2000-12-17,null,null,null,null,null,null
2000-12-18,93.695000,93.699997,93.690002,93.690002,93.690002,19004
2000-12-19,93.714996,93.714996,93.690002,93.705002,93.705002,10074
2000-12-20,93.720001,93.724998,93.720001,93.724998,93.724998,12056
2000-12-21,93.750000,93.769997,93.750000,93.769997,93.769997,5133
2000-12-22,93.750000,93.821999,93.800003,93.821999,93.821999,1958
2000-12-24,null,null,null,null,null,null
2000-12-25,null,null,null,null,null,null
2000-12-26,93.750000,93.851997,93.834999,93.851997,93.851997,5888
2000-12-27,93.809998,93.815002,93.800003,93.809998,93.809998,6874
2000-12-28,93.800003,93.800003,93.760002,93.764999,93.764999,3804
2000-12-29,93.760002,93.760002,93.760002,93.760002,93.760002,4492
2000-12-31,null,null,null,null,null,null
2001-01-01,null,null,null,null,null,null
2001-01-02,93.760002,93.760002,93.760002,93.772003,93.772003,13138
2001-01-03,93.760002,94.019997,93.870003,93.870003,93.870003,19001
2001-01-04,94.220001,94.269997,94.220001,94.224998,94.224998,10913
2001-01-05,94.370003,94.400002,94.370003,94.389999,94.389999,10906
2001-01-07,null,null,null,null,null,null
2001-01-08,94.449997,94.449997,94.449997,94.449997,94.449997,12058
2001-01-09,94.419998,94.440002,94.419998,94.440002,94.440002,6744
2001-01-10,94.375000,94.375000,94.334999,94.375000,94.375000,0
2001-01-11,94.625000,94.690002,94.620003,94.669998,94.669998,0
2001-01-12,94.684998,94.690002,94.650002,94.650002,94.650002,0
2001-01-14,null,null,null,null,null,null
2001-01-15,null,null,null,null,null,null
2001-01-16,94.574997,94.605003,94.565002,94.565002,94.565002,0
2001-01-17,94.559998,94.614998,94.544998,94.610001,94.610001,0
2001-01-18,94.614998,94.739998,94.614998,94.735001,94.735001,0
2001-01-19,94.720001,94.790001,94.695000,94.790001,94.790001,0
2001-01-21,null,null,null,null,null,null
2001-01-22,94.735001,94.779999,94.724998,94.745003,94.745003,0
2001-01-23,94.739998,94.754997,94.654999,94.660004,94.660004,0
2001-01-24,94.650002,94.684998,94.610001,94.660004,94.660004,0
2001-01-25,94.660004,94.690002,94.644997,94.690002,94.690002,0
2001-01-26,94.714996,94.745003,94.714996,94.735001,94.735001,0
2001-01-28,null,null,null,null,null,null
2001-01-29,94.750000,94.769997,94.750000,94.764999,94.764999,0
2001-01-30,94.760002,94.839996,94.754997,94.839996,94.839996,0
2001-01-31,94.839996,94.879997,94.834999,94.839996,94.839996,0
2001-02-01,94.870003,94.900002,94.864998,94.889999,94.889999,0
2001-02-02,94.839996,94.860001,94.805000,94.805000,94.805000,0
2001-02-04,null,null,null,null,null,null
2001-02-05,94.815002,94.815002,94.805000,94.809998,94.809998,0
2001-02-06,94.800003,94.820000,94.794998,94.794998,94.794998,0
2001-02-07,94.809998,94.834999,94.805000,94.820000,94.820000,0
2001-02-08,94.809998,94.820000,94.805000,94.805000,94.805000,0
2001-02-09,94.820000,94.845001,94.815002,94.845001,94.845001,0
2001-02-11,null,null,null,null,null,null
2001-02-12,94.860001,94.870003,94.845001,94.845001,94.845001,0
2001-02-13,94.849998,94.855003,94.800003,94.800003,94.800003,0
2001-02-14,94.809998,94.809998,94.769997,94.775002,94.775002,0
2001-02-15,94.764999,94.764999,94.739998,94.750000,94.750000,0
2001-02-16,94.769997,94.790001,94.764999,94.790001,94.790001,0
2001-02-18,null,null,null,null,null,null
2001-02-19,null,null,null,null,null,null
2001-02-20,94.830002,94.834999,94.809998,94.809998,94.809998,0
2001-02-21,94.842003,94.866997,94.830002,94.866997,94.866997,0
2001-02-22,94.885002,94.910004,94.870003,94.894997,94.894997,0
2001-02-23,94.915001,94.980003,94.891998,94.949997,94.949997,0
2001-02-25,null,null,null,null,null,null
2001-02-26,95.001999,95.035004,94.995003,95.035004,95.035004,0
2001-02-27,95.029999,95.080002,95.029999,95.035004,95.035004,0
2001-02-28,95.040001,95.077003,94.980003,94.995003,94.995003,0
2001-03-01,94.989998,95.007004,94.987000,95.007004,95.007004,0
2001-03-02,94.987000,95.004997,94.985001,95.004997,95.004997,0
2001-03-04,null,null,null,null,null,null
2001-03-05,95.004997,95.014999,94.985001,94.985001,94.985001,0
2001-03-06,94.985001,95.000000,94.970001,94.987000,94.987000,0
2001-03-07,94.989998,95.007004,94.989998,95.007004,95.007004,0
2001-03-08,95.014999,95.016998,95.004997,95.016998,95.016998,0
2001-03-09,95.019997,95.025002,94.964996,94.964996,94.964996,0
2001-03-11,null,null,null,null,null,null
2001-03-12,94.967003,94.982002,94.967003,94.980003,94.980003,0
2001-03-13,95.010002,95.022003,94.974998,94.974998,94.974998,0
2001-03-14,94.987000,95.070000,94.985001,95.070000,95.070000,0
2001-03-15,95.086998,95.099998,95.059998,95.099998,95.099998,0
2001-03-16,95.095001,95.120003,95.092003,95.120003,95.120003,23456
2001-03-18,null,null,null,null,null,null
2001-03-19,95.300003,95.300003,95.285004,95.285004,95.285004,20278
2001-03-20,95.245003,95.245003,95.226997,95.235001,95.235001,14325
2001-03-21,95.260002,95.300003,95.260002,95.300003,95.300003,7332
2001-03-22,95.309998,95.349998,95.309998,95.349998,95.349998,6799
2001-03-23,95.309998,95.309998,95.279999,95.279999,95.279999,6768
2001-03-25,null,null,null,null,null,null
2001-03-26,95.264999,95.264999,95.264999,95.264999,95.264999,15802
2001-03-27,95.290001,95.305000,95.239998,95.292000,95.292000,8062
2001-03-28,95.199997,95.224998,95.199997,95.220001,95.220001,8205
2001-03-29,95.250000,95.250000,95.239998,95.239998,95.239998,9879
2001-03-30,95.220001,95.294998,95.220001,95.220001,95.220001,14353
2001-04-01,null,null,null,null,null,null
2001-04-02,95.220001,95.294998,95.220001,95.300003,95.300003,8285
2001-04-03,95.245003,95.290001,95.245003,95.245003,95.245003,8282
2001-04-04,95.279999,95.294998,95.279999,95.290001,95.290001,0
2001-04-05,95.504997,95.570000,95.519997,95.570000,95.570000,0
2001-04-06,95.535004,95.535004,95.535004,95.535004,95.535004,0
2001-04-08,null,null,null,null,null,null
2001-04-09,95.535004,95.535004,95.535004,95.589996,95.589996,0
2001-04-10,95.565002,95.565002,95.559998,95.565002,95.565002,0
2001-04-11,95.565002,95.565002,95.419998,95.480003,95.480003,0
2001-04-12,95.400002,95.400002,95.389999,95.400002,95.400002,0
2001-04-13,null,null,null,null,null,null
2001-04-15,null,null,null,null,null,null
2001-04-16,95.400002,95.375000,95.375000,95.375000,95.375000,0
2001-04-17,95.400002,95.360001,95.302002,95.302002,95.302002,0
2001-04-18,95.290001,95.635002,95.290001,95.635002,95.635002,0
2001-04-19,95.699997,95.714996,95.699997,95.705002,95.705002,0
2001-04-20,95.739998,95.739998,95.739998,95.739998,95.739998,0
2001-04-22,null,null,null,null,null,null
2001-04-23,95.779999,95.790001,95.779999,95.785004,95.785004,0
2001-04-24,95.785004,95.796997,95.785004,95.785004,95.785004,138115
2001-04-25,95.870003,95.894997,95.845001,95.845001,95.845001,112360
2001-04-26,95.845001,95.900002,95.839996,95.879997,95.879997,146958
2001-04-27,95.889999,95.889999,95.805000,95.875000,95.875000,83516
2001-04-29,null,null,null,null,null,null
2001-04-30,95.809998,95.809998,95.764999,95.805000,95.805000,97019
2001-05-01,95.794998,95.879997,95.794998,95.879997,95.879997,78319
2001-05-02,95.879997,95.879997,95.834999,95.834999,95.834999,127862
2001-05-03,95.839996,95.879997,95.839996,95.879997,95.879997,200580
2001-05-04,95.879997,95.995003,95.879997,95.949997,95.949997,88789
2001-05-06,null,null,null,null,null,null
2001-05-07,96.000000,96.010002,95.989998,96.010002,96.010002,118903
2001-05-08,96.000000,96.035004,96.000000,96.035004,96.035004,76388
2001-05-09,96.019997,96.044998,96.014999,96.035004,96.035004,133554
2001-05-10,96.040001,96.050003,95.964996,95.974998,95.974998,222476
2001-05-11,95.964996,95.985001,95.875000,95.879997,95.879997,124206
2001-05-13,null,null,null,null,null,null
2001-05-14,95.879997,95.930000,95.879997,95.900002,95.900002,199970
2001-05-15,95.930000,96.040001,95.925003,96.035004,96.035004,133625
2001-05-16,96.044998,96.059998,96.010002,96.019997,96.019997,109158
2001-05-17,96.022003,96.022003,95.972000,95.976997,95.976997,75234
2001-05-18,95.982002,95.989998,95.970001,95.970001,95.970001,51924
2001-05-20,null,null,null,null,null,null
2001-05-21,95.995003,95.995003,95.949997,95.967003,95.967003,58489
2001-05-22,95.967003,95.982002,95.959999,95.982002,95.982002,66848
2001-05-23,95.982002,95.997002,95.976997,95.995003,95.995003,96729
2001-05-24,96.010002,96.014999,95.949997,95.980003,95.980003,71865
2001-05-25,95.980003,96.044998,95.970001,96.040001,96.040001,55299
2001-05-27,null,null,null,null,null,null
2001-05-28,null,null,null,null,null,null
2001-05-29,96.052002,96.065002,96.044998,96.065002,96.065002,62633
2001-05-30,96.055000,96.061996,96.046997,96.046997,96.046997,94322
2001-05-31,96.055000,96.089996,96.050003,96.056999,96.056999,130969
2001-06-01,96.089996,96.095001,96.059998,96.065002,96.065002,57956
2001-06-03,null,null,null,null,null,null
2001-06-04,96.077003,96.086998,96.070000,96.070000,96.070000,79727
2001-06-05,96.071999,96.082001,96.070000,96.071999,96.071999,72274
2001-06-06,96.080002,96.089996,96.080002,96.089996,96.089996,85140
2001-06-07,96.089996,96.105003,96.089996,96.097000,96.097000,38424
2001-06-08,96.095001,96.101997,96.089996,96.101997,96.101997,49726
2001-06-10,null,null,null,null,null,null
2001-06-11,96.097000,96.114998,96.089996,96.105003,96.105003,52455
2001-06-12,95.980003,96.112000,95.980003,96.110001,96.110001,80821
2001-06-13,96.116997,96.120003,96.092003,96.114998,96.114998,88929
2001-06-14,96.120003,96.139999,96.116997,96.139999,96.139999,83987
2001-06-15,96.137001,96.160004,96.135002,96.150002,96.150002,0
2001-06-17,null,null,null,null,null,null
2001-06-18,96.196999,96.205002,96.196999,96.205002,96.205002,15933
2001-06-19,96.305000,96.305000,96.305000,96.305000,96.305000,0
2001-06-20,96.305000,96.320000,96.305000,96.305000,96.305000,0
2001-06-21,96.330002,96.330002,96.320000,96.324997,96.324997,0
2001-06-22,96.330002,96.330002,96.320000,96.320000,96.320000,0
2001-06-24,null,null,null,null,null,null
2001-06-25,96.349998,96.349998,96.349998,96.349998,96.349998,0
2001-06-26,96.339996,96.349998,96.339996,96.342003,96.342003,0
2001-06-27,96.320000,96.320000,96.230003,96.230003,96.230003,0
2001-06-28,96.239998,96.239998,96.224998,96.230003,96.230003,0
2001-06-29,96.239998,96.239998,96.162003,96.167000,96.167000,0
2001-07-01,null,null,null,null,null,null
2001-07-02,96.177002,96.177002,96.177002,96.177002,96.177002,0
2001-07-03,96.195000,96.195000,96.190002,96.190002,96.190002,0
2001-07-04,null,null,null,null,null,null
2001-07-05,96.195000,96.195000,96.190002,96.192001,96.192001,0
2001-07-06,96.205002,96.205002,96.195000,96.199997,96.199997,0
2001-07-08,null,null,null,null,null,null
2001-07-09,96.205002,96.224998,96.195000,96.230003,96.230003,0
2001-07-10,96.195000,96.250000,96.195000,96.232002,96.232002,0
2001-07-11,96.260002,96.269997,96.239998,96.260002,96.260002,0
2001-07-12,96.260002,96.260002,96.239998,96.260002,96.260002,0
2001-07-13,96.250000,96.250000,96.250000,96.250000,96.250000,10017
2001-07-15,null,null,null,null,null,null
2001-07-16,96.294998,96.294998,96.294998,96.294998,96.294998,3497
2001-07-17,96.294998,96.294998,96.292000,96.294998,96.294998,5178
2001-07-18,96.294998,96.294998,96.292000,96.292000,96.292000,4812
2001-07-19,96.349998,96.355003,96.349998,96.349998,96.349998,2376
2001-07-20,96.349998,96.355003,96.349998,96.360001,96.360001,2756
2001-07-22,null,null,null,null,null,null
2001-07-23,96.349998,96.349998,96.349998,96.349998,96.349998,3221
2001-07-24,96.355003,96.360001,96.355003,96.360001,96.360001,3686
2001-07-25,96.360001,96.360001,96.360001,96.360001,96.360001,3814
2001-07-26,96.360001,96.360001,96.360001,96.360001,96.360001,4796
2001-07-27,96.364998,96.364998,96.364998,96.364998,96.364998,2842
2001-07-29,null,null,null,null,null,null
2001-07-30,96.364998,96.364998,96.364998,96.400002,96.400002,4880
2001-07-31,96.389999,96.389999,96.389999,96.389999,96.389999,5528
2001-08-01,96.415001,96.415001,96.415001,96.415001,96.415001,1813
2001-08-02,96.400002,96.400002,96.400002,96.400002,96.400002,1301
2001-08-03,96.400002,96.400002,96.379997,96.385002,96.385002,597
2001-08-05,null,null,null,null,null,null
2001-08-06,96.387001,96.387001,96.387001,96.387001,96.387001,1752
2001-08-07,96.389999,96.389999,96.389999,96.389999,96.389999,2059
