Date,Open,High,Low,Close,Adj Close,Volume
2000-06-02,98.656197,98.656197,98.656197,98.656197,98.656197,63
2000-06-04,null,null,null,null,null,null
2000-06-05,null,null,null,null,null,null
2000-06-06,98.882797,98.882797,98.851601,98.851601,98.851601,5
2000-06-07,98.875000,98.875000,98.867203,98.875000,98.875000,2
2000-06-08,98.851601,98.851601,98.851601,98.851601,98.851601,2
2000-06-09,98.820297,98.867203,98.820297,98.867203,98.867203,4
2000-06-11,null,null,null,null,null,null
2000-06-12,98.804703,98.804703,98.804703,98.804703,98.804703,1
2000-06-13,98.875000,98.875000,98.875000,98.953102,98.953102,2
2000-06-14,98.953102,99.015602,98.945297,98.953102,98.953102,68
2000-06-15,99.062500,99.062500,99.015602,99.046898,99.046898,15
2000-06-16,99.054703,99.054703,99.031197,99.054703,99.054703,1
2000-06-18,null,null,null,null,null,null
2000-06-19,99.210899,99.210899,99.187500,99.187500,99.187500,61
2000-06-20,99.187500,99.187500,99.187500,99.093803,99.093803,61
2000-06-21,99.031197,99.039101,99.015602,99.023399,99.023399,6
2000-06-22,98.921898,98.929703,98.921898,98.929703,98.929703,3
2000-06-23,98.953102,98.960899,98.921898,98.960899,98.960899,11
2000-06-25,null,null,null,null,null,null
2000-06-26,98.867203,98.867203,98.859398,98.867203,98.867203,2
2000-06-27,99.000000,99.000000,98.984398,98.984398,98.984398,1
2000-06-28,98.984398,99.000000,98.976601,98.976601,98.976601,25
2000-06-29,99.078102,99.078102,99.007797,99.046898,99.046898,6
2000-06-30,99.093803,99.179703,99.093803,99.179703,99.179703,87
2000-07-02,null,null,null,null,null,null
2000-07-03,99.164101,99.164101,99.156197,99.164101,99.164101,1
2000-07-04,null,null,null,null,null,null
2000-07-05,99.343803,99.421898,99.343803,99.406197,99.406197,342
2000-07-06,99.328102,99.328102,99.304703,99.328102,99.328102,11
2000-07-07,99.265602,99.265602,99.250000,99.250000,99.250000,15
2000-07-09,null,null,null,null,null,null
2000-07-10,99.312500,99.312500,99.312500,99.312500,99.312500,10
2000-07-11,99.343803,99.359398,99.296898,99.328102,99.328102,2
2000-07-12,99.328102,99.335899,99.296898,99.281197,99.281197,12
2000-07-13,99.289101,99.289101,99.273399,99.382797,99.382797,170
2000-07-14,99.406197,99.406197,99.367203,99.171898,99.171898,12
2000-07-16,null,null,null,null,null,null
2000-07-17,99.171898,99.179703,99.171898,99.171898,99.171898,1
2000-07-18,99.062500,99.093803,99.046898,99.093803,99.093803,28
2000-07-19,99.070297,99.078102,99.070297,99.070297,99.070297,1
2000-07-20,99.062500,99.062500,99.062500,99.062500,99.062500,1
2000-07-21,99.312500,99.312500,99.312500,99.312500,99.312500,2
2000-07-23,null,null,null,null,null,null
2000-07-24,99.312500,99.312500,99.304703,99.289101,99.289101,2
2000-07-25,99.304703,99.312500,99.304703,99.304703,99.304703,1
2000-07-26,99.328102,99.328102,99.320297,99.328102,99.328102,3
2000-07-27,99.328102,99.375000,99.328102,99.359398,99.359398,3
2000-07-28,99.382797,99.406197,99.382797,99.406197,99.406197,71
2000-07-30,null,null,null,null,null,null
2000-07-31,99.335899,99.335899,99.312500,99.335899,99.335899,2
2000-08-01,99.351601,99.367203,99.328102,99.343803,99.343803,151
2000-08-02,99.406197,99.429703,99.406197,99.414101,99.414101,3
2000-08-03,99.500000,99.531197,99.484398,99.500000,99.500000,156
2000-08-04,99.500000,99.531197,99.500000,99.523399,99.523399,156
2000-08-06,null,null,null,null,null,null
2000-08-07,99.687500,99.687500,99.640602,99.656197,99.656197,33
2000-08-08,99.562500,99.578102,99.546898,99.578102,99.578102,14
2000-08-09,99.632797,99.632797,99.632797,99.609398,99.609398,2
2000-08-10,99.609398,99.609398,99.593803,99.593803,99.593803,154
2000-08-11,99.640602,99.656197,99.593803,99.492203,99.492203,42
2000-08-13,null,null,null,null,null,null
2000-08-14,99.476601,99.500000,99.468803,99.500000,99.500000,4
2000-08-15,99.484398,99.484398,99.445297,99.468803,99.468803,6
2000-08-16,99.414101,99.414101,99.406197,99.398399,99.398399,3
2000-08-17,99.406197,99.406197,99.398399,99.406197,99.406197,2
2000-08-18,99.406197,99.414101,99.406197,99.460899,99.460899,2
2000-08-20,null,null,null,null,null,null
2000-08-21,99.453102,99.460899,99.453102,99.453102,99.453102,11
2000-08-22,99.445297,99.468803,99.445297,99.453102,99.453102,16
2000-08-23,99.492203,99.500000,99.492203,99.492203,99.492203,1
2000-08-24,99.562500,99.562500,99.562500,99.601601,99.601601,1
2000-08-25,99.609398,99.609398,99.578102,99.585899,99.585899,0
2000-08-27,null,null,null,null,null,null
2000-08-28,99.546898,99.546898,99.546898,99.546898,99.546898,3
2000-08-29,null,null,null,null,null,null
2000-08-30,99.453102,99.515602,99.453102,99.515602,99.515602,0
2000-08-31,99.662498,99.662498,99.662498,99.662498,99.662498,1
2000-09-01,null,null,null,null,null,null
2000-09-03,null,null,null,null,null,null
2000-09-04,null,null,null,null,null,null
2000-09-05,99.803101,99.803101,99.803101,99.803101,99.803101,101
2000-09-06,null,null,null,null,null,null
2000-09-07,99.687500,99.703102,99.687500,99.703102,99.703102,1
2000-09-08,99.687500,99.703102,99.687500,99.703102,99.703102,0
2000-09-10,null,null,null,null,null,null
2000-09-11,99.750000,99.750000,99.750000,99.750000,99.750000,0
2000-09-12,99.740601,99.740601,99.740601,99.740601,99.740601,0
2000-09-13,99.843803,99.843803,99.843803,99.843803,99.843803,0
2000-09-14,99.818703,99.818703,99.818703,99.818703,99.818703,0
2000-09-15,99.859398,99.859398,99.859398,99.859398,99.859398,0
2000-09-17,null,null,null,null,null,null
2000-09-18,99.943703,99.943703,99.943703,99.943703,99.943703,0
2000-09-19,99.875000,99.875000,99.875000,99.875000,99.875000,0
2000-09-20,99.812500,99.812500,99.812500,99.812500,99.812500,0
2000-09-21,99.828102,99.828102,99.828102,99.828102,99.828102,0
2000-09-22,null,null,null,null,null,null
2000-09-24,null,null,null,null,null,null
2000-09-25,99.859398,99.859398,99.859398,99.859398,99.859398,0
2000-09-26,99.928101,99.928101,99.928101,99.928101,99.928101,0
2000-09-27,99.928101,99.928101,99.928101,99.928101,99.928101,0
2000-09-28,null,null,null,null,null,null
2000-09-29,100.005997,100.005997,100.005997,100.005997,100.005997,19
2000-10-01,null,null,null,null,null,null
2000-10-02,100.061996,100.061996,100.022003,100.022003,100.022003,10
2000-10-03,100.005997,100.005997,99.953102,99.953102,99.953102,300
2000-10-04,99.937500,99.937500,99.912498,99.912498,99.912498,0
2000-10-05,99.953102,99.953102,99.953102,99.953102,99.953102,0
2000-10-06,99.968803,99.968803,99.968803,99.968803,99.968803,0
2000-10-08,null,null,null,null,null,null
2000-10-09,99.968803,99.968803,99.968803,99.968803,99.968803,59
2000-10-10,99.968803,100.000000,99.968803,100.000000,100.000000,1592
2000-10-11,100.030998,100.155998,100.030998,100.069000,100.069000,1
2000-10-12,100.030998,100.250000,100.030998,100.250000,100.250000,1320
2000-10-13,100.311996,100.311996,100.272003,100.296997,100.296997,1
2000-10-15,null,null,null,null,null,null
2000-10-16,100.280998,100.280998,100.194000,100.194000,100.194000,139
2000-10-17,100.171997,100.311996,100.155998,100.303001,100.303001,296
2000-10-18,100.250000,100.344002,100.250000,100.303001,100.303001,0
2000-10-19,100.255997,100.255997,100.255997,100.255997,100.255997,0
2000-10-20,100.272003,100.272003,100.272003,100.272003,100.272003,280
2000-10-22,null,null,null,null,null,null
2000-10-23,100.280998,100.319000,100.280998,100.319000,100.319000,53
2000-10-24,100.311996,100.311996,100.255997,100.255997,100.255997,1
2000-10-25,100.219002,100.219002,100.147003,100.147003,100.147003,14
2000-10-26,100.188004,100.188004,100.115997,100.115997,100.115997,103
2000-10-27,100.094002,100.109001,100.061996,100.069000,100.069000,30
2000-10-29,null,null,null,null,null,null
2000-10-30,100.061996,100.061996,100.030998,100.030998,100.030998,0
2000-10-31,100.061996,100.061996,100.061996,100.061996,100.061996,52
2000-11-01,100.094002,100.155998,100.094002,100.155998,100.155998,35
2000-11-02,100.188004,100.188004,100.162003,100.162003,100.162003,1
2000-11-03,100.240997,100.240997,100.037003,100.037003,100.037003,49
2000-11-05,null,null,null,null,null,null
2000-11-06,99.984398,99.984398,99.968803,99.974998,99.974998,222
2000-11-07,99.984398,100.005997,99.974998,99.974998,99.974998,332
2000-11-08,99.968803,99.984398,99.937500,99.974998,99.974998,0
2000-11-09,100.061996,100.061996,100.061996,100.061996,100.061996,0
2000-11-10,100.084000,100.084000,100.084000,100.084000,100.084000,2
2000-11-12,null,null,null,null,null,null
2000-11-13,100.125000,100.147003,100.125000,100.147003,100.147003,1379
2000-11-14,100.155998,100.178001,100.094002,100.109001,100.109001,40
2000-11-15,100.125000,100.125000,100.125000,100.125000,100.125000,107
2000-11-16,100.125000,100.125000,100.125000,100.125000,100.125000,128
2000-11-17,100.125000,100.155998,100.125000,100.140999,100.140999,0
2000-11-19,null,null,null,null,null,null
2000-11-20,100.171997,100.171997,100.171997,100.171997,100.171997,0
2000-11-21,100.171997,100.171997,100.171997,100.171997,100.171997,0
2000-11-22,100.287003,100.287003,100.287003,100.287003,100.287003,3
2000-11-23,null,null,null,null,null,null
2000-11-24,100.203003,100.203003,100.203003,100.203003,100.203003,97
2000-11-26,null,null,null,null,null,null
2000-11-27,100.188004,100.203003,100.188004,100.203003,100.203003,688
