Date,Open,High,Low,Close,Adj Close,Volume
2019-12-19,0.009193,0.009193,0.009189,0.009189,0.009189,30
2019-12-20,0.009194,0.009197,0.009178,0.009187,0.009187,6735
2019-12-22,0.009185,0.009185,0.009173,0.009177,0.009177,351
2019-12-23,0.009187,0.009191,0.009186,0.009188,0.009188,3425
2019-12-24,null,null,null,null,null,null
2019-12-26,0.009177,0.009177,0.009163,0.009165,0.009165,6533
2019-12-27,0.009171,0.009178,0.009165,0.009171,0.009171,3544
2019-12-29,0.009172,0.009172,0.009172,0.009172,0.009172,4
2019-12-30,0.009198,0.009230,0.009192,0.009222,0.009222,27325
2019-12-31,0.009237,0.009255,0.009234,0.009238,0.009238,58448
2020-01-02,0.009232,0.009277,0.009221,0.009249,0.009249,14398
2020-01-03,0.009286,0.009307,0.009273,0.009285,0.009285,91677
2020-01-05,0.009313,0.009314,0.009302,0.009302,0.009302,1309
2020-01-06,0.009290,0.009299,0.009252,0.009259,0.009259,63724
2020-01-07,0.009253,0.009308,0.009240,0.009287,0.009287,59512
2020-01-08,0.009264,0.009266,0.009188,0.009201,0.009201,180399
2020-01-09,0.009188,0.009188,0.009157,0.009162,0.009162,80152
2020-01-10,0.009158,0.009168,0.009148,0.009163,0.009163,16909
2020-01-12,0.009163,0.009163,0.009156,0.009157,0.009157,14
2020-01-13,0.009152,0.009152,0.009119,0.009119,0.009119,11378
2020-01-14,0.009112,0.009134,0.009112,0.009134,0.009134,31590
2020-01-15,0.009127,0.009136,0.009120,0.009130,0.009130,27090
2020-01-16,0.009124,0.009124,0.009100,0.009101,0.009101,12458
2020-01-17,0.009101,0.009114,0.009098,0.009106,0.009106,27403
2020-01-19,0.009106,0.009106,0.009102,0.009103,0.009103,58
2020-01-21,0.009118,0.009136,0.009107,0.009126,0.009126,41228
2020-01-22,0.009113,0.009143,0.009113,0.009134,0.009134,5644
2020-01-23,0.009148,0.009176,0.009145,0.009151,0.009151,76983
2020-01-24,0.009153,0.009183,0.009144,0.009176,0.009176,39146
2020-01-26,0.009207,0.009220,0.009202,0.009216,0.009216,1749
2020-01-27,0.009192,0.009211,0.009189,0.009204,0.009204,105209
2020-01-28,0.009199,0.009217,0.009178,0.009184,0.009184,39611
2020-01-29,0.009187,0.009197,0.009170,0.009192,0.009192,25693
2020-01-30,0.009205,0.009230,0.009196,0.009203,0.009203,54101
2020-01-31,0.009189,0.009252,0.009189,0.009248,0.009248,48275
